2023-06-26 20:11:37.029,30896
2023-06-26 20:11:37.029,302
2023-06-26 20:11:37.029,295
2023-06-26 20:11:37.029,296
2023-06-26 20:11:37.029,299
2023-06-26 20:11:37.029,301
2023-06-26 20:11:37.029,306
2023-06-26 20:11:37.037,292
2023-06-26 20:11:37.050,303
2023-06-26 20:11:37.056,293
2023-06-26 20:11:37.070,299
2023-06-26 20:11:37.081,294
2023-06-26 20:11:37.091,291
2023-06-26 20:11:37.098,290
2023-06-26 20:11:37.110,301
2023-06-26 20:11:37.118,294
2023-06-26 20:11:37.131,293
2023-06-26 20:11:37.139,294
2023-06-26 20:11:37.152,302
2023-06-26 20:11:37.159,301
2023-06-26 20:11:37.171,299
2023-06-26 20:11:37.179,302
2023-06-26 20:11:37.192,294
2023-06-26 20:11:37.199,306
2023-06-26 20:11:37.212,301
2023-06-26 20:11:37.221,288
2023-06-26 20:11:37.233,291
2023-06-26 20:11:37.241,300
2023-06-26 20:11:37.255,299
2023-06-26 20:11:37.267,306
2023-06-26 20:11:37.274,302
2023-06-26 20:11:37.287,302
2023-06-26 20:11:37.295,307
2023-06-26 20:11:37.307,299
2023-06-26 20:11:37.316,298
2023-06-26 20:11:37.328,299
2023-06-26 20:11:37.338,301
2023-06-26 20:11:37.348,302
2023-06-26 20:11:37.356,300
2023-06-26 20:11:37.368,295
2023-06-26 20:11:37.376,291
2023-06-26 20:11:37.389,299
2023-06-26 20:11:37.399,288
2023-06-26 20:11:37.409,293
2023-06-26 20:11:37.419,293
2023-06-26 20:11:37.430,303
2023-06-26 20:11:37.439,301
2023-06-26 20:11:37.451,298
2023-06-26 20:11:37.458,292
2023-06-26 20:11:37.471,298
2023-06-26 20:11:37.480,307
2023-06-26 20:11:37.491,302
2023-06-26 20:11:37.500,298
2023-06-26 20:11:37.513,294
2023-06-26 20:11:37.521,298
2023-06-26 20:11:37.532,304
2023-06-26 20:11:37.540,292
2023-06-26 20:11:37.553,301
2023-06-26 20:11:37.561,298
2023-06-26 20:11:37.573,292
2023-06-26 20:11:37.582,300
2023-06-26 20:11:37.594,300
2023-06-26 20:11:37.602,299
2023-06-26 20:11:37.614,295
2023-06-26 20:11:37.623,301
2023-06-26 20:11:37.634,292
2023-06-26 20:11:37.643,297
2023-06-26 20:11:37.656,300
2023-06-26 20:11:37.667,295
2023-06-26 20:11:37.678,298
2023-06-26 20:11:37.684,292
2023-06-26 20:11:37.696,292
2023-06-26 20:11:37.705,297
2023-06-26 20:11:37.718,300
2023-06-26 20:11:37.726,290
2023-06-26 20:11:37.738,293
2023-06-26 20:11:37.746,303
2023-06-26 20:11:37.758,301
2023-06-26 20:11:37.766,299
2023-06-26 20:11:37.778,292
2023-06-26 20:11:37.791,305
2023-06-26 20:11:37.799,292
2023-06-26 20:11:37.811,295
2023-06-26 20:11:37.818,304
2023-06-26 20:11:37.831,303
2023-06-26 20:11:37.846,288
2023-06-26 20:11:37.854,297
2023-06-26 20:11:37.861,297
2023-06-26 20:11:37.873,299
2023-06-26 20:11:37.882,301
2023-06-26 20:11:37.893,301
2023-06-26 20:11:37.901,303
2023-06-26 20:11:37.913,295
2023-06-26 20:11:37.922,299
2023-06-26 20:11:37.935,296
2023-06-26 20:11:37.942,300
2023-06-26 20:11:37.955,297
2023-06-26 20:11:37.962,294
2023-06-26 20:11:37.975,297
2023-06-26 20:11:37.984,301
2023-06-26 20:11:37.996,293
2023-06-26 20:11:38.003,294
2023-06-26 20:11:38.016,304
2023-06-26 20:11:38.023,298
2023-06-26 20:11:38.037,294
