59:13.7,304
59:13.7,300
59:13.7,307
59:13.7,304
59:13.8,296
59:13.8,306
59:13.8,296
59:13.8,307
59:13.8,304
59:13.8,296
59:13.8,295
59:13.8,296
59:13.8,302
59:13.8,302
59:13.9,296
59:13.9,295
59:13.9,295
59:13.9,297
59:13.9,292
59:13.9,292
59:13.9,306
59:13.9,298
59:13.9,307
59:13.9,290
59:14.0,293
59:14.0,301
59:14.0,299
59:14.0,304
59:14.0,305
59:14.0,303
59:14.0,291
59:14.0,306
59:14.0,298
59:14.0,303
59:14.1,295
59:14.1,302
59:14.1,302
59:14.1,302
59:14.1,304
59:14.1,295
59:14.1,303
59:14.1,310
59:14.1,304
59:14.2,297
59:14.2,308
59:14.2,301
59:14.2,303
59:14.2,305
59:14.2,299
59:14.2,298
59:14.2,293
59:14.2,300
59:14.2,295
59:14.3,297
59:14.3,298
59:14.3,299
59:14.3,299
59:14.3,298
59:14.3,297
59:14.3,295
59:14.3,296
59:14.3,304
59:14.3,298
59:14.4,298
59:14.4,299
59:14.4,291
59:14.4,302
59:14.4,301
59:14.4,300
59:14.4,304
59:14.4,300
59:14.4,306
59:14.5,300
59:14.5,294
59:14.5,301
59:14.5,304
59:14.5,304
59:14.5,292
59:14.5,302
59:14.5,293
59:14.5,302
59:14.5,304
59:14.6,305
59:14.6,306
59:14.6,294
59:14.6,298
59:14.6,293
59:14.6,296
59:14.6,295
59:14.6,304
59:14.6,302
59:14.6,296
59:14.7,294
59:14.7,300
59:14.7,302
59:14.7,311
59:14.7,304
59:14.7,305
59:14.7,300
59:14.7,297
59:14.7,305
59:14.8,306
59:14.8,298
59:14.8,301
59:14.8,307
59:14.8,294
59:14.8,303
59:14.8,303
59:14.8,307
59:14.8,305
59:14.8,300
59:14.9,302
59:14.9,304
59:14.9,294
59:14.9,293
59:14.9,301
59:14.9,305
59:14.9,303
59:14.9,305
59:14.9,304
59:14.9,299
59:15.0,296
59:15.0,310
59:15.0,299
59:15.0,306
59:15.0,300
59:15.0,298
59:15.0,296
59:15.0,305
59:15.0,292
59:15.0,305
59:15.1,306
59:15.1,303
59:15.1,300
59:15.1,304
59:15.1,294
59:15.1,301
59:15.1,303
59:15.1,297
59:15.1,296
59:15.2,297
59:15.2,291
59:15.2,308
59:15.2,309
59:15.2,303
59:15.2,303
59:15.2,295
59:15.2,292
59:15.2,304
59:15.2,295
59:15.3,306
59:15.3,298
59:15.3,294
59:15.3,297
59:15.3,303
59:15.3,307
59:15.3,299
59:15.3,303
59:15.3,304
59:15.3,304
59:15.4,305
59:15.4,304
59:15.4,299
59:15.4,292
59:15.4,304
59:15.4,294
59:15.4,303
59:15.4,305
59:15.4,311
59:15.4,307
59:15.5,293
59:15.5,298
59:15.5,301
59:15.5,297
59:15.5,308
59:15.5,293
59:15.5,307
59:15.5,305
59:15.5,306
59:15.5,301
59:15.6,309
59:15.6,304
59:15.6,298
59:15.6,294
59:15.6,300
59:15.6,295
59:15.6,303
59:15.6,303
59:15.6,307
59:15.7,305
59:15.7,293
59:15.7,298
59:15.7,294
59:15.7,295
59:15.7,293
59:15.7,300
59:15.7,294
59:15.7,303
59:15.7,307
59:15.8,294
59:15.8,309
59:15.8,305
59:15.8,296
59:15.8,306
59:15.8,296
59:15.8,304
59:15.8,302
59:15.8,305
59:15.8,303
59:15.9,302
59:15.9,303
59:15.9,304
59:15.9,308
59:15.9,307
59:15.9,298
59:15.9,307
59:15.9,302
59:15.9,304
59:16.0,297
59:16.0,303
59:16.0,303
59:16.0,297
59:16.0,298
59:16.0,309
59:16.0,302
59:16.0,306
59:16.0,297
59:16.0,299
59:16.1,307
59:16.1,298
59:16.1,297
59:16.1,300
59:16.1,297
59:16.1,304
59:16.1,300
59:16.1,299
59:16.1,304
59:16.1,297
59:16.2,296
59:16.2,300
59:16.2,302
59:16.2,307
59:16.2,295
59:16.2,299
59:16.2,305
59:16.2,296
59:16.2,308
59:16.3,302
59:16.3,301
59:16.3,304
59:16.3,304
59:16.3,297
59:16.3,305
59:16.3,292
59:16.3,307
59:16.3,300
59:16.3,306
59:16.4,294
59:16.4,305
59:16.4,308
59:16.4,302
59:16.4,304
59:16.4,308
59:16.4,297
59:16.4,305
59:16.4,303
59:16.4,304
59:16.5,297
59:16.5,294
59:16.5,304
59:16.5,310
59:16.5,303
59:16.5,299
59:16.5,305
59:16.5,294
59:16.5,306
59:16.6,305
59:16.6,297
59:16.6,303
59:16.6,303
59:16.6,301
59:16.6,301
59:16.6,302
59:16.6,299
59:16.6,303
59:16.6,297
59:16.7,295
59:16.7,302
59:16.7,306
59:16.7,291
59:16.7,297
59:16.7,301
59:16.7,301
59:16.7,299
59:16.7,297
59:16.7,295
59:16.8,298
59:16.8,298
59:16.8,305
59:16.8,304
59:16.8,291
59:16.8,305
59:16.8,304
59:16.8,300
59:16.8,306
59:16.8,303
59:16.9,298
59:16.9,304
59:16.9,301
59:16.9,304
59:16.9,294
59:16.9,302
59:16.9,294
59:16.9,303
59:16.9,310
59:17.0,285
59:17.0,305
59:17.0,302
59:17.0,295
59:17.0,300
59:17.0,305
59:17.0,296
59:17.0,298
59:17.0,301
59:17.0,296
59:17.1,294
59:17.1,294
59:17.1,304
59:17.1,301
59:17.1,298
59:17.1,304
59:17.1,297
59:17.1,298
59:17.1,283
59:17.1,299
59:17.2,297
59:17.2,303
59:17.2,298
59:17.2,305
59:17.2,307
59:17.2,309
59:17.2,297
59:17.2,300
59:17.2,293
59:17.3,304
59:17.3,304
59:17.3,305
59:17.3,301
59:17.3,298
59:17.3,301
59:17.3,295
59:17.3,297
59:17.3,297
59:17.3,299
59:17.4,295
59:17.4,286
59:17.4,297
59:17.4,305
59:17.4,302
59:17.4,305
59:17.4,304
59:17.4,297
59:17.4,307
59:17.4,304
59:17.5,300
59:17.5,294
59:17.5,304
59:17.5,294
59:17.5,303
59:17.5,309
59:17.5,297
59:17.5,299
59:17.5,303
59:17.5,300
59:17.6,298
59:17.6,296
59:17.6,294
59:17.6,298
59:17.6,295
59:17.6,304
59:17.6,305
59:17.6,303
59:17.6,297
59:17.6,307
59:17.7,302
59:17.7,303
59:17.7,297
59:17.7,294
59:17.7,298
59:17.7,302
59:17.7,301
59:17.7,301
59:17.7,302
59:17.7,294
59:17.8,300
59:17.8,297
59:17.8,302
59:17.8,299
59:17.8,308
59:17.8,298
59:17.8,298
59:17.8,295
59:17.8,299
59:17.9,307
59:17.9,293
59:17.9,299
59:17.9,303
59:17.9,298
59:17.9,306
59:17.9,304
59:17.9,296
59:17.9,303
59:17.9,303
59:18.0,298
59:18.0,302
59:18.0,302
59:18.0,303
59:18.0,304
59:18.0,303
59:18.0,304
59:18.0,297
59:18.0,309
59:18.0,300
59:18.1,295
59:18.1,307
59:18.1,294
59:18.1,302
59:18.1,304
59:18.1,298
59:18.1,303
59:18.1,303
59:18.1,297
59:18.2,301
59:18.2,296
59:18.2,307
59:18.2,300
59:18.2,297
59:18.2,293
59:18.2,307
59:18.2,298
59:18.2,304
59:18.2,303
59:18.3,298
59:18.3,295
59:18.3,300
59:18.3,299
59:18.3,304
59:18.3,300
59:18.3,304
59:18.3,298
59:18.3,308
59:18.3,305
59:18.4,295
59:18.4,300
59:18.4,303
59:18.4,307
59:18.4,306
59:18.4,298
59:18.4,298
59:18.4,297
59:18.4,305
59:18.4,304
59:18.5,301
59:18.5,303
59:18.5,294
59:18.5,306
59:18.5,296
59:18.5,299
59:18.5,293
59:18.5,300
59:18.5,299
59:18.6,298
59:18.6,297
59:18.6,310
59:18.6,291
59:18.6,298
59:18.6,298
59:18.6,301
59:18.6,299
59:18.6,297
59:18.6,298
59:18.7,300
59:18.7,302
59:18.7,295
59:18.7,301
59:18.7,303
59:18.7,297
59:18.7,299
59:18.7,303
59:18.7,300
59:18.7,304
59:18.8,298
59:18.8,297
59:18.8,302
59:18.8,306
59:18.8,299
59:18.8,301
59:18.8,302
59:18.8,293
59:18.8,294
59:18.9,296
59:18.9,304
59:18.9,306
59:18.9,295
59:18.9,297
59:18.9,304
59:18.9,298
59:18.9,297
59:18.9,305
59:18.9,299
59:19.0,299
59:19.0,304
59:19.0,304
59:19.0,296
59:19.0,303
59:19.0,298
59:19.0,298
59:19.0,298
59:19.0,301
59:19.0,294
59:19.1,297
59:19.1,297
59:19.1,300
59:19.1,305
59:19.1,297
59:19.1,306
59:19.1,306
59:19.1,296
59:19.1,295
59:19.1,302
59:19.2,302
59:19.2,305
59:19.2,296
59:19.2,293
59:19.2,303
59:19.2,299
59:19.2,301
59:19.2,296
59:19.2,294
59:19.3,300
59:19.3,299
59:19.3,300
59:19.3,297
59:19.3,297
59:19.3,300
59:19.3,299
59:19.3,299
59:19.3,301
59:19.3,302
59:19.4,305
59:19.4,292
59:19.4,309
59:19.4,294
59:19.4,296
59:19.4,308
59:19.4,304
59:19.4,300
59:19.4,308
59:19.4,299
59:19.5,296
59:19.5,298
59:19.5,295
59:19.5,296
59:19.5,299
59:19.5,298
59:19.5,306
59:19.5,301
59:19.5,298
59:19.6,297
59:19.6,299
59:19.6,308
59:19.6,300
59:19.6,299
59:19.6,303
59:19.6,296
59:19.6,304
59:19.6,310
59:19.6,305
59:19.7,296
59:19.7,295
59:19.7,297
59:19.7,299
59:19.7,296
59:19.7,306
59:19.7,298
59:19.7,299
59:19.7,299
59:19.7,301
59:19.8,294
59:19.8,295
59:19.8,295
59:19.8,299
59:19.8,298
59:19.8,293
59:19.8,307
59:19.8,298
59:19.8,300
59:19.9,294
59:19.9,299
59:19.9,304
59:19.9,303
59:19.9,306
59:19.9,299
59:19.9,293
59:19.9,298
59:19.9,295
59:19.9,294
59:19.9,303
59:20.0,299
59:20.0,303
59:20.0,294
59:20.0,296
59:20.0,301
59:20.0,301
59:20.0,296
59:20.0,294
59:20.0,300
59:20.1,306
59:20.1,300
59:20.1,306
59:20.1,299
59:20.1,300
59:20.1,306
59:20.1,298
59:20.1,306
59:20.1,298
59:20.1,299
59:20.2,305
59:20.2,309
59:20.2,306
59:20.2,308
59:20.2,303
59:20.2,297
59:20.2,304
59:20.2,304
59:20.2,301
59:20.2,300
59:20.3,303
59:20.3,305
59:20.3,306
59:20.3,304
59:20.3,291
59:20.3,298
59:20.3,294
59:20.3,302
59:20.3,299
59:20.4,305
59:20.4,298
59:20.4,297
59:20.4,299
59:20.4,303
59:20.4,301
59:20.4,305
59:20.4,304
59:20.4,301
59:20.4,298
59:20.5,300
59:20.5,304
59:20.5,303
59:20.5,302
59:20.5,300
59:20.5,300
59:20.5,302
59:20.5,304
59:20.5,304
59:20.5,301
59:20.6,295
59:20.6,304
59:20.6,299
59:20.6,305
59:20.6,294
59:20.6,297
59:20.6,294
59:20.6,293
59:20.6,304
59:20.6,303
59:20.7,304
59:20.7,307
59:20.7,304
59:20.7,296
59:20.7,305
59:20.7,297
59:20.7,305
59:20.7,299
59:20.7,294
59:20.8,308
59:20.8,302
59:20.8,305
59:20.8,302
59:20.8,296
59:20.8,304
59:20.8,304
59:20.8,308
59:20.8,300
59:20.8,297
59:20.9,302
59:20.9,302
59:20.9,295
59:20.9,301
59:20.9,302
59:20.9,300
59:20.9,303
59:20.9,307
59:20.9,298
59:20.9,299
59:21.0,296
59:21.0,296
59:21.0,303
59:21.0,307
59:21.0,291
59:21.0,305
59:21.0,302
59:21.0,301
59:21.0,306
59:21.1,302
59:21.1,307
59:21.1,305
59:21.1,309
59:21.1,307
59:21.1,302
59:21.1,300
59:21.1,306
59:21.1,299
59:21.1,293
59:21.2,307
59:21.2,303
59:21.2,304
59:21.2,300
59:21.2,301
59:21.2,307
59:21.2,301
59:21.2,299
59:21.2,302
59:21.2,303
59:21.3,307
59:21.3,298
59:21.3,306
59:21.3,295
59:21.3,299
59:21.3,297
59:21.3,301
59:21.3,298
59:21.3,299
59:21.4,304
59:21.4,298
59:21.4,303
59:21.4,300
59:21.4,310
59:21.4,300
59:21.4,298
59:21.4,309
59:21.4,306
59:21.4,303
59:21.5,297
59:21.5,302
59:21.5,302
59:21.5,300
59:21.5,297
59:21.5,306
59:21.5,298
59:21.5,305
59:21.5,299
59:21.5,297
59:21.6,295
59:21.6,304
59:21.6,309
59:21.6,309
59:21.6,299
59:21.6,297
59:21.6,303
59:21.6,299
59:21.6,299
59:21.6,300
59:21.7,299
59:21.7,306
59:21.7,301
59:21.7,302
59:21.7,304
59:21.7,295
59:21.7,304
59:21.7,303
59:21.7,299
59:21.8,292
59:21.8,295
59:21.8,292
59:21.8,295
59:21.8,310
59:21.8,294
59:21.8,296
59:21.8,309
59:21.8,298
59:21.8,299
59:21.9,303
59:21.9,303
59:21.9,298
59:21.9,300
59:21.9,297
59:21.9,305
59:21.9,300
59:21.9,296
59:21.9,305
59:21.9,306
59:22.0,304
59:22.0,305
59:22.0,299
59:22.0,301
59:22.0,306
59:22.0,299
59:22.0,291
59:22.0,303
59:22.0,293
59:22.0,298
59:22.1,303
59:22.1,304
59:22.1,295
59:22.1,302
59:22.1,308
59:22.1,301
59:22.1,297
59:22.1,299
59:22.1,300
59:22.2,307
59:22.2,295
59:22.2,299
59:22.2,306
59:22.2,300
59:22.2,307
59:22.2,300
59:22.2,303
59:22.2,296
59:22.2,302
59:22.3,295
59:22.3,295
59:22.3,298
59:22.3,301
59:22.3,305
59:22.3,303
59:22.3,302
59:22.3,307
59:22.3,306
59:22.3,301
59:22.4,303
59:22.4,294
59:22.4,299
59:22.4,307
59:22.4,301
59:22.4,299
59:22.4,306
59:22.4,300
59:22.4,308
59:22.4,298
59:22.5,303
59:22.5,293
59:22.5,299
59:22.5,300
59:22.5,307
59:22.5,301
59:22.5,296
59:22.5,305
59:22.5,307
59:22.6,308
59:22.6,306
59:22.6,309
59:22.6,293
59:22.6,296
59:22.6,307
59:22.6,301
59:22.6,304
59:22.6,300
59:22.6,296
59:22.7,307
59:22.7,306
59:22.7,298
59:22.7,307
59:22.7,294
59:22.7,296
59:22.7,300
59:22.7,296
59:22.7,294
59:22.7,307
59:22.8,300
59:22.8,299
59:22.8,301
59:22.8,303
59:22.8,304
59:22.8,305
59:22.8,305
59:22.8,302
59:22.8,306
59:22.8,298
59:22.9,308
59:22.9,300
59:22.9,300
59:22.9,305
59:22.9,311
59:22.9,299
59:22.9,305
59:22.9,308
59:22.9,294
59:23.0,310
59:23.0,306
59:23.0,301
59:23.0,306
59:23.0,306
59:23.0,303
59:23.0,295
59:23.0,302
59:23.0,301
59:23.0,301
59:23.1,311
59:23.1,302
59:23.1,299
59:23.1,307
59:23.1,296
59:23.1,307
59:23.1,313
59:23.1,301
59:23.1,296
59:23.1,302
59:23.2,297
59:23.2,293
59:23.2,297
59:23.2,299
59:23.2,297
59:23.2,311
59:23.2,293
59:23.2,308
59:23.2,308
59:23.3,295
59:23.3,298
59:23.3,305
59:23.3,302
59:23.3,306
59:23.3,310
59:23.3,303
59:23.3,311
59:23.3,311
59:23.3,296
59:23.4,307
59:23.4,288
59:23.4,296
59:23.4,303
59:23.4,300
59:23.4,302
59:23.4,298
59:23.4,303
59:23.4,297
59:23.4,301
59:23.5,310
59:23.5,300
59:23.5,296
59:23.5,296
59:23.5,295
59:23.5,300
59:23.5,304
59:23.5,302
59:23.5,298
59:23.5,301
59:23.6,301
59:23.6,296
59:23.6,302
59:23.6,302
59:23.6,298
59:23.6,296
59:23.6,304
59:23.6,304
59:23.6,303
59:23.7,303
59:23.7,306
59:23.7,294
59:23.7,301
59:23.7,307
59:23.7,302
59:23.7,298
59:23.7,310
59:23.7,301
59:23.7,301
59:23.8,305
59:23.8,297
59:23.8,300
59:23.8,302
59:23.8,293
59:23.8,297
59:23.8,301
59:23.8,300
59:23.8,307
59:23.8,305
59:23.9,296
59:23.9,300
59:23.9,299
59:23.9,296
59:23.9,309
59:23.9,300
59:23.9,299
59:23.9,296
59:23.9,304
59:24.0,300
59:24.0,304
59:24.0,297
59:24.0,302
59:24.0,301
59:24.0,304
59:24.0,299
59:24.0,305
59:24.0,297
59:24.0,298
59:24.1,301
59:24.1,297
59:24.1,302
59:24.1,298
59:24.1,299
59:24.1,307
59:24.1,301
59:24.1,297
59:24.1,304
59:24.1,298
59:24.2,304
59:24.2,297
59:24.2,308
59:24.2,294
59:24.2,297
59:24.2,304
59:24.2,296
59:24.2,305
59:24.2,297
59:24.2,305
59:24.3,308
59:24.3,304
59:24.3,300
59:24.3,305
59:24.3,302
59:24.3,304
59:24.3,297
59:24.3,298
59:24.3,300
59:24.4,305
59:24.4,302
59:24.4,297
59:24.4,305
59:24.4,299
59:24.4,303
59:24.4,294
59:24.4,308
59:24.4,307
59:24.4,296
59:24.5,302
59:24.5,303
59:24.5,303
59:24.5,306
59:24.5,304
59:24.5,307
59:24.5,302
59:24.5,306
59:24.5,303
59:24.5,297
59:24.6,303
59:24.6,292
59:24.6,304
59:24.6,294
59:24.6,306
59:24.6,296
59:24.6,291
59:24.6,303
59:24.6,298
59:24.6,303
59:24.7,307
59:24.7,296
59:24.7,301
59:24.7,307
59:24.7,304
59:24.7,298
59:24.7,310
59:24.7,295
59:24.7,291
59:24.8,301
59:24.8,297
59:24.8,306
59:24.8,293
59:24.8,296
59:24.8,293
59:24.8,305
59:24.8,300
59:24.8,300
59:24.8,302
59:24.9,293
59:24.9,305
59:24.9,303
59:24.9,304
59:24.9,300
59:24.9,303
59:24.9,305
59:24.9,295
59:24.9,299
59:24.9,302
59:25.0,300
59:25.0,301
59:25.0,297
59:25.0,298
59:25.0,302
59:25.0,298
59:25.0,303
59:25.0,298
59:25.0,301
59:25.0,295
59:25.1,306
59:25.1,297
59:25.1,304
59:25.1,301
59:25.1,300
59:25.1,301
59:25.1,306
59:25.1,296
59:25.1,306
59:25.2,307
59:25.2,298
59:25.2,305
59:25.2,302
59:25.2,306
59:25.2,302
59:25.2,293
59:25.2,306
59:25.2,304
59:25.2,301
59:25.3,298
59:25.3,301
59:25.3,298
59:25.3,313
59:25.3,306
59:25.3,307
59:25.3,297
59:25.3,309
59:25.3,307
59:25.3,294
59:25.4,305
59:25.4,290
59:25.4,295
59:25.4,300
59:25.4,306
59:25.4,295
59:25.4,299
59:25.4,294
59:25.4,296
59:25.5,304
59:25.5,303
59:25.5,297
59:25.5,306
59:25.5,296
59:25.5,307
59:25.5,297
59:25.5,305
59:25.5,305
59:25.5,297
59:25.6,299
59:25.6,306
59:25.6,302
59:25.6,305
59:25.6,296
59:25.6,298
59:25.6,299
59:25.6,302
59:25.6,308
59:25.6,299
59:25.7,307
59:25.7,296
59:25.7,296
59:25.7,298
59:25.7,304
59:25.7,293
59:25.7,298
59:25.7,299
59:25.7,304
59:25.7,301
59:25.8,305
59:25.8,296
59:25.8,301
59:25.8,296
59:25.8,306
59:25.8,305
59:25.8,295
59:25.8,294
59:25.8,308
59:25.9,294
59:25.9,298
59:25.9,301
59:25.9,299
59:25.9,294
59:25.9,300
59:25.9,297
59:25.9,301
59:25.9,305
59:25.9,303
59:26.0,298
59:26.0,294
59:26.0,297
59:26.0,296
59:26.0,302
59:26.0,297
59:26.0,294
59:26.0,298
59:26.0,295
59:26.0,297
59:26.1,306
59:26.1,303
59:26.1,292
59:26.1,300
59:26.1,297
59:26.1,306
59:26.1,297
59:26.1,298
59:26.1,300
59:26.2,304
59:26.2,297
59:26.2,299
59:26.2,295
59:26.2,301
59:26.2,295
59:26.2,299
59:26.2,301
59:26.2,305
59:26.2,301
59:26.3,294
59:26.3,297
59:26.3,308
59:26.3,295
59:26.3,303
59:26.3,308
59:26.3,300
59:26.3,300
59:26.3,298
59:26.3,299
59:26.4,303
59:26.4,305
59:26.4,297
59:26.4,304
59:26.4,299
59:26.4,298
59:26.4,301
59:26.4,298
59:26.4,300
59:26.4,297
59:26.5,298
59:26.5,301
59:26.5,300
59:26.5,302
59:26.5,312
59:26.5,317
59:26.5,300
59:26.5,302
59:26.5,296
59:26.6,304
59:26.6,304
59:26.6,301
59:26.6,295
59:26.6,307
59:26.6,304
59:26.6,303
59:26.6,293
59:26.6,309
59:26.6,298
59:26.7,297
59:26.7,307
59:26.7,303
59:26.7,302
59:26.7,304
59:26.7,302
59:26.7,303
59:26.7,304
59:26.7,303
59:26.7,294
59:26.8,301
59:26.8,304
59:26.8,296
59:26.8,297
59:26.8,301
59:26.8,307
59:26.8,307
59:26.8,299
59:26.8,302
59:26.8,306
59:26.9,294
59:26.9,300
59:26.9,305
59:26.9,292
59:26.9,305
59:26.9,312
59:26.9,301
59:26.9,305
59:26.9,309
59:27.0,301
59:27.0,304
59:27.0,303
59:27.0,303
59:27.0,294
59:27.0,309
59:27.0,303
59:27.0,305
59:27.0,296
59:27.0,300
59:27.1,293
59:27.1,293
59:27.1,305
59:27.1,305
59:27.1,301
59:27.1,300
59:27.1,304
59:27.1,302
59:27.1,302
59:27.1,304
59:27.2,296
59:27.2,310
59:27.2,304
59:27.2,301
59:27.2,297
59:27.2,297
59:27.2,302
59:27.2,297
59:27.2,304
59:27.2,294
59:27.3,297
59:27.3,302
59:27.3,298
59:27.3,302
59:27.3,303
59:27.3,293
59:27.3,305
59:27.3,306
59:27.3,299
59:27.4,297
59:27.4,301
59:27.4,303
59:27.4,299
59:27.4,299
59:27.4,301
59:27.4,303
59:27.4,297
59:27.4,296
59:27.4,299
59:27.5,299
59:27.5,296
59:27.5,299
59:27.5,297
59:27.5,297
59:27.5,308
59:27.5,297
59:27.5,306
59:27.5,300
59:27.5,293
59:27.6,303
59:27.6,299
59:27.6,300
59:27.6,304
59:27.6,304
59:27.6,299
59:27.6,298
59:27.6,309
59:27.6,305
59:27.7,304
59:27.7,293
59:27.7,302
59:27.7,305
59:27.7,303
59:27.7,296
59:27.7,306
59:27.7,304
59:27.7,302
59:27.7,299
59:27.8,301
59:27.8,296
59:27.8,307
59:27.8,299
59:27.8,297
59:27.8,301
59:27.8,308
59:27.8,303
59:27.8,299
59:27.8,295
59:27.9,307
59:27.9,293
59:27.9,307
59:27.9,300
59:27.9,304
59:27.9,300
59:27.9,301
59:27.9,296
59:27.9,307
59:27.9,301
59:28.0,295
59:28.0,302
59:28.0,297
59:28.0,294
59:28.0,310
59:28.0,294
59:28.0,296
59:28.0,295
59:28.0,294
59:28.1,304
59:28.1,298
59:28.1,293
59:28.1,297
59:28.1,300
59:28.1,293
59:28.1,295
59:28.1,300
59:28.1,306
59:28.1,310
59:28.2,302
59:28.2,303
59:28.2,307
59:28.2,299
59:28.2,302
59:28.2,304
59:28.2,306
59:28.2,303
59:28.2,293
59:28.2,305
59:28.3,304
59:28.3,295
59:28.3,294
59:28.3,305
59:28.3,296
59:28.3,296
59:28.3,301
59:28.3,301
59:28.3,298
59:28.3,295
59:28.4,296
59:28.4,305
59:28.4,302
59:28.4,305
59:28.4,296
59:28.4,305
59:28.4,303
59:28.4,298
59:28.4,296
59:28.5,304
59:28.5,299
59:28.5,297
59:28.5,303
59:28.5,294
59:28.5,303
59:28.5,298
59:28.5,304
59:28.5,304
59:28.5,303
59:28.6,292
59:28.6,302
59:28.6,298
59:28.6,298
59:28.6,301
59:28.6,302
59:28.6,304
59:28.6,297
59:28.6,308
59:28.6,304
59:28.7,299
59:28.7,299
59:28.7,303
59:28.7,299
59:28.7,302
59:28.7,296
59:28.7,299
59:28.7,299
59:28.7,304
59:28.8,302
59:28.8,295
59:28.8,302
59:28.8,302
59:28.8,296
59:28.8,293
59:28.8,298
59:28.8,294
59:28.8,301
59:28.8,305
59:28.9,295
59:28.9,297
59:28.9,299
59:28.9,296
59:28.9,293
59:28.9,299
59:28.9,299
59:28.9,296
59:28.9,301
59:28.9,296
59:29.0,302
59:29.0,302
59:29.0,296
59:29.0,293
59:29.0,299
59:29.0,301
59:29.0,299
59:29.0,293
59:29.0,299
59:29.0,299
59:29.1,293
59:29.1,309
59:29.1,304
59:29.1,306
59:29.1,305
59:29.1,304
59:29.1,299
59:29.1,306
59:29.1,308
59:29.2,305
59:29.2,300
59:29.2,295
59:29.2,296
59:29.2,301
59:29.2,299
59:29.2,300
59:29.2,300
59:29.2,301
59:29.2,294
59:29.3,295
59:29.3,297
59:29.3,303
59:29.3,295
59:29.3,302
59:29.3,307
59:29.3,303
59:29.3,305
59:29.3,294
59:29.3,304
59:29.4,298
59:29.4,296
59:29.4,300
59:29.4,303
59:29.4,304
59:29.4,303
59:29.4,299
59:29.4,299
59:29.4,305
59:29.4,302
59:29.5,307
59:29.5,303
59:29.5,301
59:29.5,297
59:29.5,299
59:29.5,301
59:29.5,301
59:29.5,304
59:29.5,292
